"ReceiptNumber","ReceiptMethod","ReceiptDate","BusinessUnit","CustomerAccountNumber","CustomerSite","Amount","Currency","RemittanceBankAccountNumber","AccountingDate"
"Master-BLKU-0001556","Master","2026-03-05","AlQurashi-KSA","83018","69004","798.0","SAR","AL Jazeerah RYDSHIFA","2026-03-05"
"Master-BLKU-0001557","Master","2026-03-06","AlQurashi-KSA","83018","69004","988.0","SAR","AL Jazeerah RYDSHIFA","2026-03-06"
"Master-BLKU-0001558","Master","2026-03-07","AlQurashi-KSA","83018","69004","597.0","SAR","AL Jazeerah RYDSHIFA","2026-03-07"
"Master-BLKU-0001559","Master","2026-03-08","AlQurashi-KSA","83018","69004","421.0","SAR","AL Jazeerah RYDSHIFA","2026-03-08"
"Master-BLKU-0001560","Master","2026-03-09","AlQurashi-KSA","83018","69004","199.0","SAR","AL Jazeerah RYDSHIFA","2026-03-09"
"Master-BLKU-0001562","Master","2026-03-11","AlQurashi-KSA","83018","69004","174.0","SAR","AL Jazeerah RYDSHIFA","2026-03-11"
"Master-BLKU-0001564","Master","2026-03-12","AlQurashi-KSA","83018","69004","99.0","SAR","AL Jazeerah RYDSHIFA","2026-03-12"
"Master-BLKU-0001565","Master","2026-03-13","AlQurashi-KSA","83018","69004","100.0","SAR","AL Jazeerah RYDSHIFA","2026-03-13"
"Master-BLKU-0001566","Master","2026-03-14","AlQurashi-KSA","83018","69004","598.0","SAR","AL Jazeerah RYDSHIFA","2026-03-14"
"Master-BLKU-0001567","Master","2026-03-15","AlQurashi-KSA","83018","69004","902.0","SAR","AL Jazeerah RYDSHIFA","2026-03-15"
"Master-BLKU-0001570","Master","2026-03-17","AlQurashi-KSA","83018","69004","199.0","SAR","AL Jazeerah RYDSHIFA","2026-03-17"
"Master-BLKU-0001571","Master","2026-03-18","AlQurashi-KSA","83018","69004","1397.0","SAR","AL Jazeerah RYDSHIFA","2026-03-18"
"Master-BLKU-0001572","Master","2026-03-19","AlQurashi-KSA","83018","69004","199.0","SAR","AL Jazeerah RYDSHIFA","2026-03-19"
"Master-BLKU-0001575","Master","2026-03-22","AlQurashi-KSA","83018","69004","375.0","SAR","AL Jazeerah RYDSHIFA","2026-03-22"
"Master-BLKU-0001577","Master","2026-03-24","AlQurashi-KSA","83018","69004","399.0","SAR","AL Jazeerah RYDSHIFA","2026-03-24"
"Master-BLKU-0001579","Master","2026-03-26","AlQurashi-KSA","83018","69004","299.0","SAR","AL Jazeerah RYDSHIFA","2026-03-26"
"Master-BLKU-0001581","Master","2026-03-28","AlQurashi-KSA","83018","69004","199.0","SAR","AL Jazeerah RYDSHIFA","2026-03-28"
"Master-BLKU-0001582","Master","2026-03-29","AlQurashi-KSA","83018","69004","598.0","SAR","AL Jazeerah RYDSHIFA","2026-03-29"
"Master-BLKU-0001583","Master","2026-03-30","AlQurashi-KSA","83018","69004","299.0","SAR","AL Jazeerah RYDSHIFA","2026-03-30"
"Master-BLKU-0001584","Master","2026-03-31","AlQurashi-KSA","83018","69004","29.0","SAR","AL Jazeerah RYDSHIFA","2026-03-31"
